0	5797	3.0	1460332800
0	3735	5.0	1460332800
0	4754	4.0	1460332800
0	5526	5.0	1460332800
0	5796	4.0	1460332800
1	5326	5.0	1468800000
1	3210	5.0	1468800000
1	51	5.0	1468800000
1	977	5.0	1468800000
1	2125	5.0	1468800000
1	2675	5.0	1468800000
2	710	5.0	1416873600
2	1876	5.0	1416873600
2	173	5.0	1416873600
2	977	5.0	1416873600
2	1212	5.0	1416873600
2	447	5.0	1416873600
3	974	5.0	1438646400
3	3211	5.0	1443571200
3	1709	5.0	1443571200
4	1938	5.0	1479427200
4	1854	4.0	1479427200
4	3770	4.0	1479427200
5	116	5.0	1368921600
5	69	5.0	1368921600
5	68	5.0	1368921600
5	1598	3.0	1408320000
6	1815	5.0	1442102400
6	340	5.0	1442102400
6	1819	5.0	1442448000
7	2948	5.0	1432857600
7	1252	5.0	1432857600
7	719	5.0	1432857600
7	1556	5.0	1432857600
7	1906	5.0	1432857600
8	3074	5.0	1480464000
8	3310	5.0	1480464000
8	3538	5.0	1480464000
8	3292	5.0	1480464000
8	4085	5.0	1487548800
8	4610	5.0	1487548800
8	3466	4.0	1487548800
8	3965	3.0	1487548800
8	4853	5.0	1487548800
8	3756	5.0	1487548800
8	1035	5.0	1489449600
9	3296	4.0	1485993600
9	1180	5.0	1485993600
9	4745	5.0	1485993600
10	5856	4.0	1510272000
10	5130	1.0	1510272000
10	4066	4.0	1510272000
10	984	3.0	1510272000
10	985	3.0	1510272000
11	972	5.0	1437436800
11	3116	5.0	1465776000
11	4066	5.0	1480550400
12	1799	5.0	1449014400
12	4400	5.0	1449705600
12	3401	5.0	1449705600
12	4004	5.0	1451433600
13	441	3.0	1447632000
13	2005	5.0	1447632000
13	97	5.0	1447632000
13	448	5.0	1447632000
14	4660	5.0	1442361600
14	4324	5.0	1451865600
14	5930	5.0	1464998400
15	5764	5.0	1489363200
15	2345	5.0	1489363200
15	4090	5.0	1489363200
15	6311	3.0	1500940800
16	771	5.0	1380585600
16	352	4.0	1386028800
16	329	5.0	1386028800
17	862	5.0	1423008000
17	873	5.0	1423008000
17	2047	5.0	1423008000
17	3419	5.0	1423008000
17	357	5.0	1429660800
17	5674	4.0	1477526400
17	4381	5.0	1477526400
18	887	5.0	1446681600
18	4286	5.0	1456963200
18	5205	5.0	1470096000
19	341	2.0	1422403200
19	2605	5.0	1459641600
19	5277	5.0	1483056000
19	4108	4.0	1484870400
19	6396	5.0	1498694400
19	2818	4.0	1499731200
20	6522	5.0	1515110400
20	6521	5.0	1515110400
20	687	3.0	1515369600
21	2161	5.0	1420070400
21	70	5.0	1420329600
21	1251	5.0	1422316800
21	970	5.0	1425427200
21	2361	4.0	1425427200
21	974	5.0	1428624000
22	4607	5.0	1452038400
22	4767	5.0	1462838400
22	5832	4.0	1467244800
22	5186	5.0	1467590400
22	5856	5.0	1485043200
22	4886	5.0	1485043200
22	4156	5.0	1485043200
22	5470	5.0	1485043200
22	240	5.0	1485043200
23	2210	5.0	1409961600
23	1181	4.0	1409961600
23	2147	5.0	1409961600
23	1402	4.0	1409961600
24	340	4.0	1491436800
24	240	5.0	1491436800
24	1815	4.0	1491436800
24	4066	5.0	1491436800
25	5043	4.0	1522022400
25	1025	4.0	1522022400
25	976	4.0	1522022400
25	448	4.0	1522022400
25	116	4.0	1522022400
25	97	4.0	1522022400
26	2625	5.0	1481328000
26	5856	4.0	1481328000
26	352	5.0	1481328000
26	5658	3.0	1481328000
26	4066	4.0	1481328000
27	4482	5.0	1513296000
27	974	5.0	1513296000
27	985	3.0	1513296000
28	4761	5.0	1476662400
28	2345	5.0	1476662400
28	5764	5.0	1476662400
28	6176	5.0	1476662400
28	5128	5.0	1476662400
28	5103	5.0	1476662400
29	2030	5.0	1471996800
29	2576	5.0	1471996800
29	6102	5.0	1471996800
30	2721	5.0	1416787200
30	2756	5.0	1416787200
30	255	5.0	1416787200
31	2095	2.0	1423526400
31	340	2.0	1423526400
31	2345	3.0	1476489600
31	5764	3.0	1476489600
32	1078	5.0	1481932800
32	4066	5.0	1485388800
32	5856	5.0	1485388800
33	1599	4.0	1371427200
33	1168	5.0	1371772800
33	1680	5.0	1383004800
33	2760	4.0	1408492800
34	31	1.0	1354320000
34	112	4.0	1383004800
34	66	4.0	1443657600
34	2451	4.0	1454457600
34	4316	5.0	1465603200
35	1234	5.0	1369785600
35	873	5.0	1418774400
35	2047	5.0	1418774400
36	1671	5.0	1405123200
36	833	3.0	1430784000
36	2178	3.0	1430784000
37	4505	5.0	1451347200
37	2001	5.0	1451347200
37	807	5.0	1451347200
38	1750	5.0	1486771200
38	977	5.0	1486771200
38	1251	5.0	1486771200
39	5951	5.0	1457308800
39	5857	5.0	1457308800
39	3968	3.0	1457308800
39	240	5.0	1457308800
40	140	5.0	1447632000
40	3692	5.0	1447632000
40	2095	5.0	1453766400
41	4447	4.0	1464048000
41	3150	4.0	1464048000
41	5	5.0	1470355200
42	42	3.0	1420675200
42	44	3.0	1420675200
42	117	3.0	1420675200
42	43	3.0	1420675200
43	4816	5.0	1464048000
43	5856	5.0	1489017600
43	240	5.0	1489017600
43	215	5.0	1489017600
44	5138	4.0	1455753600
44	5502	3.0	1461628800
44	5664	4.0	1463616000
44	3321	3.0	1467417600
45	3079	5.0	1456531200
45	2739	5.0	1457568000
45	4488	5.0	1458086400
46	116	5.0	1424131200
46	44	5.0	1443139200
46	43	5.0	1443139200
46	117	5.0	1443139200
47	1637	5.0	1437868800
47	1636	5.0	1439078400
47	887	5.0	1449273600
48	140	1.0	1426464000
48	2625	4.0	1426464000
48	457	4.0	1426464000
49	6550	5.0	1521504000
49	1210	5.0	1522713600
49	3360	1.0	1522713600
50	2673	4.0	1500336000
50	2554	4.0	1500336000
50	1251	5.0	1505779200
50	980	4.0	1515456000
50	240	5.0	1520208000
50	4066	5.0	1520208000
50	5856	5.0	1520208000
50	4989	5.0	1520208000
51	6509	5.0	1482451200
51	4917	4.0	1482969600
51	3092	5.0	1483574400
52	1377	5.0	1418688000
52	340	5.0	1418688000
52	2009	5.0	1418688000
53	4076	5.0	1455148800
53	751	5.0	1455148800
53	4065	5.0	1455148800
54	1637	5.0	1454371200
54	2814	5.0	1454371200
54	2620	5.0	1454371200
55	3192	1.0	1450310400
55	1006	2.0	1450569600
55	2693	1.0	1450569600
55	1218	2.0	1450569600
56	240	5.0	1474502400
56	4066	5.0	1474502400
56	5856	5.0	1474502400
57	3274	4.0	1456617600
57	3273	4.0	1456617600
57	3384	5.0	1456617600
58	240	5.0	1504396800
58	4066	5.0	1504396800
58	5321	5.0	1504396800
59	6520	4.0	1510531200
59	4873	4.0	1510531200
59	2538	3.0	1510531200
60	3467	3.0	1444435200
60	4456	5.0	1455840000
60	561	4.0	1457395200
61	1251	3.0	1486684800
61	352	3.0	1501027200
61	985	4.0	1501027200
61	984	4.0	1501027200
62	5072	5.0	1475280000
62	6118	4.0	1478908800
